,2/17/2017,17275RAF,US17275RAF91,CSCO,CSCO,5.5,1/15/2040,2,IMAN,TRON,"2,353.41","2,895.01",22.9014,0.5347,122.4789,3.9929,3.9929,13.9192,14.2686,13.9192,101.1748,101,110.8543,2.6353,2.7532,0.6549,0.2381,0,0.893
,2/17/2017,17275RAN,US17275RAN26,CSCO,CSCO,3.6,3/4/2024,2,IMAN,TRON,"1,176.70","1,254.80",7.0329,1.6715,104.9656,2.8415,2.8415,6.1126,6.1901,6.1126,60.3599,60,62.2654,0.437,0.4464,0.156,0.18,0,0.336
,2/17/2017,172967BL,US172967BL44,C,C,6.6,6/15/2032,0.33,FBNK,BANK,842.5189,"1,031.19",15.3151,1.1962,121.1975,4.6714,4.6714,10.0581,10.1718,10.0581,205.85,206,213.0141,1.3347,1.363,-0.0391,0.2864,0,0.2473
,2/17/2017,172967EW,US172967EW71,C,C,8.1,7/15/2039,0.67,FBNK,BANK,"1,631.12","2,429.62",22.3973,0.7899,148.1648,4.6431,4.6431,12.3125,12.5269,12.3125,168.5797,169,184.63,2.1566,2.2267,0.3086,0.2896,0,0.5982
,2/17/2017,172967FX,US172967FX46,C,C,5.8,1/30/2042,0.67,FBNK,BANK,842.5189,"1,014.59",24.9425,0.3264,120.0965,4.5228,4.5228,14.0499,14.3581,14.0499,149.8117,150,161.8096,2.7834,2.8974,-0.0389,0.2717,0,0.2328
,2/17/2017,172967GT,US172967GT25,C,C,3.5,5/15/2023,0.33,FBNK,BANK,"1,053.15","1,066.26",6.2301,0.9236,100.3216,3.4416,3.4416,5.5123,5.5765,5.5123,129.3763,129,131.1704,0.3529,0.3596,0.916,0.1845,0,1.1005
,2/17/2017,172967HA,US172967HA25,C,C,6.6,9/13/2043,0.33,FBNK,BANK,842.5189,"1,099.34",26.5616,2.911,127.5718,4.8228,4.8228,13.64,13.8756,13.64,178.9371,179,193.0323,2.7627,2.8566,1.0628,0.2736,0,1.3364
,2/17/2017,172967HB,US172967HB08,C,C,5.5,9/13/2025,0.33,FBNK,BANK,"1,196.38","1,333.99",8.5616,2.3986,109.1042,4.2217,4.2217,6.7324,6.8234,6.7324,182.4218,182,187.5996,0.5561,0.569,0.0292,0.2611,0,0.2903
,2/17/2017,172967JC,US172967JC62,C,C,4.3,11/20/2026,0.33,FBNK,BANK,842.5189,856.8182,9.7479,1.075,100.6222,4.2208,4.2208,7.8235,7.9314,7.8235,178.3999,178,181.7842,0.734,0.7517,0.3165,0.2244,0,0.5408
,2/17/2017,172967JL,US172967JL61,C,C,3.8,3/26/2025,0.33,FBNK,BANK,842.5189,848.2927,8.0932,1.55,99.1353,4.0006,4.0006,6.7805,6.8787,6.7805,163.8737,164,166.588,0.5438,0.5571,0.832,0.2052,0,1.0373
,2/17/2017,172967JP,US172967JP75,C,C,3.3,4/27/2025,0.67,FBNK,BANK,"1,263.78","1,251.87",8.1808,1.0358,98.0216,3.5805,3.5805,7.0282,7.1349,7.0282,120.997,121,122.7369,0.5743,0.5889,0.6544,0.1773,0,0.8317
,2/17/2017,172967JT,US172967JT97,C,C,4.4,6/10/2025,0.33,FBNK,BANK,"2,106.30","2,171.14",8.3014,0.8556,102.2228,4.081,4.081,6.8657,6.9641,6.8657,170.0104,170,173.5758,0.5593,0.5729,0.8928,0.2278,0,1.1206
